track,note,velocity,time,anomaly
1,86,72,0,0
1,80,38,1320,3
1,80,0,0,0
1,74,0,0,0
1,84,0,0,0
1,92,75,150,0
1,80,63,0,0
1,84,63,0,0
1,84,0,90,0
1,80,0,0,0
1,92,0,0,0
1,83,65,150,0
1,80,65,0,0
1,92,77,0,0
1,92,0,120,0
1,80,0,0,0
1,83,0,0,0
1,62,51,120,0
1,62,0,60,0
1,60,52,0,0
1,60,0,60,0
